weapon_name,type,mode,monster_name,part,BASE,TU1,TU2,TU3,TU4,TU5,BU_LS,BU_B
mizutsune,water,css,Narwa the Allmother,Leg Fin 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Narwa the Allmother,Neck 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Narwa the Allmother,Tail 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Narwa the Allmother,Tail Tip (Charged) 0,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Narwa the Allmother,Tail Tip (Charged) 1,1456.0,1456.0,1438.0,1423.0,1569.0,1628.0,1651.0,1496.0
mizutsune,water,css,Narwa the Allmother,Torso 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Narwa the Allmother,Wingarm (Charged) 0,632.0,632.0,624.0,618.0,682.0,708.0,717.0,649.0
mizutsune,water,css,Narwa the Allmother,Wingarm (Charged) 1,1442.0,1441.0,1426.0,1414.0,1564.0,1624.0,1655.0,1518.0
mizutsune,water,css,Narwa the Allmother,Wingarm 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Primordial Malzeno,Foreleg 0,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Primordial Malzeno,Foreleg 1,925.0,925.0,915.0,905.0,997.0,1035.0,1050.0,951.0
mizutsune,water,css,Primordial Malzeno,Foreleg 2,925.0,925.0,915.0,905.0,997.0,1035.0,1050.0,951.0
mizutsune,water,css,Primordial Malzeno,Foreleg 3,925.0,925.0,915.0,905.0,997.0,1035.0,1050.0,951.0
mizutsune,water,css,Primordial Malzeno,Head 0,754.0,754.0,744.0,737.0,813.0,844.0,854.0,774.0
mizutsune,water,css,Primordial Malzeno,Head 1,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Primordial Malzeno,Head 2,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Primordial Malzeno,Head 3,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Primordial Malzeno,Hind Leg 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Primordial Malzeno,Hind Leg 1,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Primordial Malzeno,Hind Leg 2,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Primordial Malzeno,Hind Leg 3,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Primordial Malzeno,Tail 0,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Primordial Malzeno,Tail 1,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Primordial Malzeno,Tail 2,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Primordial Malzeno,Tail 3,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Primordial Malzeno,Tail Tip 0,413.0,413.0,408.0,404.0,444.0,461.0,467.0,423.0
mizutsune,water,css,Primordial Malzeno,Tail Tip 1,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Primordial Malzeno,Tail Tip 2,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Primordial Malzeno,Tail Tip 3,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Primordial Malzeno,Torso 0,486.0,486.0,479.0,474.0,524.0,543.0,550.0,499.0
mizutsune,water,css,Primordial Malzeno,Torso 1,486.0,486.0,479.0,474.0,524.0,543.0,550.0,499.0
mizutsune,water,css,Primordial Malzeno,Torso 2,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Primordial Malzeno,Torso 3,486.0,486.0,479.0,474.0,524.0,543.0,550.0,499.0
mizutsune,water,css,Primordial Malzeno,Wing 0,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Primordial Malzeno,Wing 1,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Primordial Malzeno,Wing 2,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Primordial Malzeno,Wing 3,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Pukei Pukei,Head 0,1169.0,1169.0,1155.0,1143.0,1260.0,1308.0,1326.0,1201.0
mizutsune,water,css,Pukei Pukei,Leg 0,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Pukei Pukei,Neck 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Pukei Pukei,Tail 0,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Pukei Pukei,Tongue 0,1456.0,1456.0,1438.0,1423.0,1569.0,1628.0,1651.0,1496.0
mizutsune,water,css,Pukei Pukei,Torso 0,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Pukei Pukei,Wing 0,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Pyre Rakna Kadaki,Abdomen (Cocooned) 0,953.0,960.0,968.0,969.0,1097.0,1146.0,1200.0,1196.0
mizutsune,water,css,Pyre Rakna Kadaki,Abdomen 0,616.0,614.0,613.0,611.0,684.0,713.0,738.0,708.0
mizutsune,water,css,Pyre Rakna Kadaki,Chest 0,457.0,454.0,457.0,456.0,513.0,535.0,558.0,544.0
mizutsune,water,css,Pyre Rakna Kadaki,Claw 0,510.0,516.0,534.0,543.0,633.0,665.0,721.0,783.0
mizutsune,water,css,Pyre Rakna Kadaki,Claw 1st Break 0,457.0,454.0,457.0,456.0,513.0,535.0,558.0,544.0
mizutsune,water,css,Pyre Rakna Kadaki,Claw 2nd Break 0,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Pyre Rakna Kadaki,Head 0,1026.0,1031.0,1039.0,1039.0,1174.0,1226.0,1280.0,1269.0
mizutsune,water,css,Pyre Rakna Kadaki,Leg (Thread) 0,1460.0,1462.0,1468.0,1466.0,1650.0,1721.0,1790.0,1749.0
mizutsune,water,css,Pyre Rakna Kadaki,Leg 0,518.0,516.0,517.0,515.0,580.0,603.0,627.0,607.0
mizutsune,water,css,Rajang,Foreleg 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Rajang,Foreleg 1,245.0,244.0,245.0,245.0,275.0,287.0,297.0,289.0
mizutsune,water,css,Rajang,Head 0,1054.0,1054.0,1044.0,1035.0,1147.0,1192.0,1215.0,1121.0
mizutsune,water,css,Rajang,Hind Leg 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rajang,Tail 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rajang,Tail 1,1054.0,1054.0,1044.0,1035.0,1147.0,1192.0,1215.0,1121.0
mizutsune,water,css,Rajang,Torso 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Rakna Kadaki,Abdomen (Cocooned) 0,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Rakna Kadaki,Abdomen (Cocooned) 1,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Rakna Kadaki,Abdomen 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rakna Kadaki,Chest 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Rakna Kadaki,Claw 0,424.0,421.0,426.0,429.0,488.0,511.0,540.0,549.0
mizutsune,water,css,Rakna Kadaki,Claw 1st Break 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Rakna Kadaki,Claw 2nd Break 0,490.0,489.0,486.0,484.0,538.0,560.0,575.0,541.0
mizutsune,water,css,Rakna Kadaki,Head 0,1012.0,1009.0,1004.0,998.0,1110.0,1155.0,1187.0,1114.0
mizutsune,water,css,Rakna Kadaki,Leg (Thread) 0,621.0,621.0,613.0,606.0,668.0,693.0,702.0,636.0
mizutsune,water,css,Rakna Kadaki,Leg 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Rathalos,Abdomen 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Rathalos,Back 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Rathalos,Head 0,1112.0,1107.0,1105.0,1100.0,1228.0,1279.0,1319.0,1254.0
mizutsune,water,css,Rathalos,Leg 0,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Rathalos,Neck 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rathalos,Tail 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Rathalos,Wing 0,869.0,866.0,863.0,857.0,956.0,995.0,1023.0,966.0
mizutsune,water,css,Rathian,Back 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rathian,Head 0,1183.0,1180.0,1177.0,1171.0,1306.0,1359.0,1401.0,1327.0
mizutsune,water,css,Rathian,Leg 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Rathian,Neck 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Rathian,Tail 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Rathian,Torso 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Rathian,Wing 0,702.0,699.0,698.0,695.0,776.0,809.0,835.0,797.0
mizutsune,water,css,Risen Chameleos,Abdomen 0,428.0,428.0,426.0,423.0,471.0,491.0,506.0,477.0
mizutsune,water,css,Risen Chameleos,Abdomen 1,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Risen Chameleos,Back 0,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Risen Chameleos,Back 1,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Risen Chameleos,Foreleg 0,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Risen Chameleos,Foreleg 1,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Risen Chameleos,Head 0,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Risen Chameleos,Head 1,883.0,883.0,871.0,863.0,951.0,987.0,1000.0,906.0
mizutsune,water,css,Risen Chameleos,Hind Leg 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Chameleos,Hind Leg 1,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Chameleos,Tail 0,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Risen Chameleos,Tail 1,522.0,522.0,516.0,511.0,563.0,585.0,592.0,537.0
mizutsune,water,css,Risen Chameleos,Wing 0,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Risen Chameleos,Wing 1,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Body 0,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Body 1,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Body 2,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Body 3,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 0,1384.0,1389.0,1391.0,1389.0,1561.0,1628.0,1687.0,1638.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 1,1384.0,1389.0,1391.0,1389.0,1561.0,1628.0,1687.0,1638.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 2,1384.0,1389.0,1391.0,1389.0,1561.0,1628.0,1687.0,1638.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 3,1384.0,1389.0,1391.0,1389.0,1561.0,1628.0,1687.0,1638.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest 0,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest 1,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest 2,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Chest 3,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Foreleg 0,543.0,548.0,562.0,568.0,654.0,687.0,734.0,774.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Foreleg 1,543.0,548.0,562.0,568.0,654.0,687.0,734.0,774.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Foreleg 2,543.0,548.0,562.0,568.0,654.0,687.0,734.0,774.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Foreleg 3,543.0,548.0,562.0,568.0,654.0,687.0,734.0,774.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Head 0,1026.0,1031.0,1039.0,1039.0,1174.0,1226.0,1280.0,1269.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Head 1,1026.0,1031.0,1039.0,1039.0,1174.0,1226.0,1280.0,1269.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Head 2,911.0,911.0,900.0,891.0,982.0,1019.0,1033.0,937.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Head 3,911.0,911.0,900.0,891.0,982.0,1019.0,1033.0,937.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Hind Leg 0,486.0,482.0,486.0,489.0,554.0,578.0,609.0,612.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Hind Leg 1,486.0,482.0,486.0,489.0,554.0,578.0,609.0,612.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Hind Leg 2,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Hind Leg 3,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Neck 0,726.0,731.0,743.0,747.0,852.0,892.0,941.0,962.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Neck 1,726.0,731.0,743.0,747.0,852.0,892.0,941.0,962.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Neck 2,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Neck 3,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Tail 0,758.0,763.0,770.0,771.0,874.0,912.0,955.0,952.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Tail 1,758.0,763.0,770.0,771.0,874.0,912.0,955.0,952.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Tail 2,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Tail 3,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wing 0,506.0,512.0,525.0,531.0,615.0,645.0,692.0,736.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wing 1,1012.0,1012.0,998.0,989.0,1090.0,1131.0,1146.0,1039.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wing 2,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wing 3,1012.0,1012.0,998.0,989.0,1090.0,1131.0,1146.0,1039.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wingarm 0,730.0,726.0,729.0,727.0,818.0,853.0,887.0,863.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wingarm 1,730.0,726.0,729.0,727.0,818.0,853.0,887.0,863.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wingarm 2,730.0,726.0,729.0,727.0,818.0,853.0,887.0,863.0
mizutsune,water,css,Risen Crimsonglow Valstrax,Wingarm 3,730.0,726.0,729.0,727.0,818.0,853.0,887.0,863.0
mizutsune,water,css,Risen Kushala Daora,Abdomen 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Risen Kushala Daora,Back 0,404.0,403.0,401.0,400.0,446.0,464.0,478.0,452.0
mizutsune,water,css,Risen Kushala Daora,Foreleg 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Risen Kushala Daora,Head 0,983.0,982.0,972.0,966.0,1070.0,1111.0,1134.0,1047.0
mizutsune,water,css,Risen Kushala Daora,Hind Leg 0,490.0,489.0,486.0,484.0,538.0,560.0,575.0,541.0
mizutsune,water,css,Risen Kushala Daora,Neck 0,612.0,611.0,607.0,603.0,670.0,696.0,713.0,667.0
mizutsune,water,css,Risen Kushala Daora,Tail 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Risen Kushala Daora,Wing 0,404.0,403.0,401.0,400.0,446.0,464.0,478.0,452.0
mizutsune,water,css,Risen Shagaru Magala,Foreleg 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Risen Shagaru Magala,Head 0,1026.0,1026.0,1013.0,1003.0,1105.0,1147.0,1163.0,1054.0
mizutsune,water,css,Risen Shagaru Magala,Hind Leg 0,535.0,535.0,527.0,522.0,575.0,597.0,606.0,549.0
mizutsune,water,css,Risen Shagaru Magala,Neck 0,645.0,645.0,637.0,630.0,695.0,721.0,731.0,661.0
mizutsune,water,css,Risen Shagaru Magala,Tail 0,535.0,535.0,527.0,522.0,575.0,597.0,606.0,549.0
mizutsune,water,css,Risen Shagaru Magala,Torso 0,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Risen Shagaru Magala,Wing 0,413.0,413.0,408.0,404.0,444.0,461.0,467.0,423.0
mizutsune,water,css,Risen Shagaru Magala,Wingclaw 0,363.0,363.0,359.0,356.0,391.0,406.0,412.0,373.0
mizutsune,water,css,Risen Shagaru Magala,Wingclaw 1,535.0,535.0,527.0,522.0,575.0,597.0,606.0,549.0
mizutsune,water,css,Risen Teostra,Abdomen 0,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Abdomen 1,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Abdomen 2,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Back 0,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Back 1,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Back 2,416.0,416.0,413.0,411.0,459.0,477.0,491.0,464.0
mizutsune,water,css,Risen Teostra,Foreleg 0,702.0,707.0,718.0,722.0,826.0,864.0,914.0,937.0
mizutsune,water,css,Risen Teostra,Foreleg 1,702.0,707.0,718.0,722.0,826.0,864.0,914.0,937.0
mizutsune,water,css,Risen Teostra,Foreleg 2,673.0,678.0,685.0,687.0,782.0,817.0,858.0,865.0
mizutsune,water,css,Risen Teostra,Head 0,925.0,930.0,934.0,934.0,1053.0,1098.0,1144.0,1124.0
mizutsune,water,css,Risen Teostra,Head 1,925.0,930.0,934.0,934.0,1053.0,1098.0,1144.0,1124.0
mizutsune,water,css,Risen Teostra,Head 2,897.0,893.0,893.0,890.0,997.0,1038.0,1075.0,1034.0
mizutsune,water,css,Risen Teostra,Hind Leg 0,546.0,542.0,547.0,548.0,620.0,647.0,679.0,674.0
mizutsune,water,css,Risen Teostra,Hind Leg 1,546.0,542.0,547.0,548.0,620.0,647.0,679.0,674.0
mizutsune,water,css,Risen Teostra,Hind Leg 2,518.0,516.0,517.0,515.0,580.0,603.0,627.0,607.0
mizutsune,water,css,Risen Teostra,Neck 0,555.0,552.0,552.0,552.0,618.0,644.0,668.0,645.0
mizutsune,water,css,Risen Teostra,Neck 1,555.0,552.0,552.0,552.0,618.0,644.0,668.0,645.0
mizutsune,water,css,Risen Teostra,Neck 2,555.0,552.0,552.0,552.0,618.0,644.0,668.0,645.0
mizutsune,water,css,Risen Teostra,Tail 0,734.0,738.0,746.0,748.0,846.0,885.0,926.0,927.0
mizutsune,water,css,Risen Teostra,Tail 1,734.0,738.0,746.0,748.0,846.0,885.0,926.0,927.0
mizutsune,water,css,Risen Teostra,Tail 2,706.0,703.0,704.0,703.0,791.0,825.0,859.0,838.0
mizutsune,water,css,Risen Teostra,Wing 0,640.0,638.0,638.0,636.0,711.0,741.0,765.0,733.0
mizutsune,water,css,Risen Teostra,Wing 1,640.0,638.0,638.0,636.0,711.0,741.0,765.0,733.0
mizutsune,water,css,Risen Teostra,Wing 2,612.0,611.0,607.0,603.0,670.0,696.0,713.0,667.0
mizutsune,water,css,Royal Ludroth,Abdomen 0,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Royal Ludroth,Back 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Royal Ludroth,Foreleg 0,388.0,388.0,383.0,379.0,419.0,435.0,439.0,398.0
mizutsune,water,css,Royal Ludroth,Head 0,811.0,811.0,800.0,793.0,874.0,907.0,920.0,833.0
mizutsune,water,css,Royal Ludroth,Hind Leg 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Royal Ludroth,Mane 0,1026.0,1026.0,1013.0,1003.0,1105.0,1147.0,1163.0,1054.0
mizutsune,water,css,Royal Ludroth,Mane 1,1026.0,1026.0,1013.0,1003.0,1105.0,1147.0,1163.0,1054.0
mizutsune,water,css,Royal Ludroth,Tail 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Scorned Magnamalo,Back 0,706.0,703.0,704.0,703.0,791.0,825.0,859.0,838.0
mizutsune,water,css,Scorned Magnamalo,Back 1,616.0,614.0,613.0,611.0,684.0,713.0,738.0,708.0
mizutsune,water,css,Scorned Magnamalo,Back 2,1256.0,1252.0,1246.0,1240.0,1383.0,1440.0,1482.0,1401.0
mizutsune,water,css,Scorned Magnamalo,Foreleg 0,758.0,763.0,770.0,771.0,874.0,912.0,955.0,952.0
mizutsune,water,css,Scorned Magnamalo,Foreleg 1,1083.0,1082.0,1074.0,1067.0,1188.0,1235.0,1267.0,1187.0
mizutsune,water,css,Scorned Magnamalo,Foreleg 2,1083.0,1082.0,1074.0,1067.0,1188.0,1235.0,1267.0,1187.0
mizutsune,water,css,Scorned Magnamalo,Head 0,897.0,893.0,893.0,890.0,997.0,1038.0,1075.0,1034.0
mizutsune,water,css,Scorned Magnamalo,Head 1,968.0,965.0,964.0,960.0,1075.0,1119.0,1157.0,1107.0
mizutsune,water,css,Scorned Magnamalo,Hind Leg 0,702.0,707.0,718.0,722.0,826.0,864.0,914.0,937.0
mizutsune,water,css,Scorned Magnamalo,Hind Leg 1,575.0,580.0,589.0,592.0,675.0,707.0,747.0,764.0
mizutsune,water,css,Scorned Magnamalo,Lower Neck 0,637.0,640.0,649.0,652.0,742.0,776.0,816.0,828.0
mizutsune,water,css,Scorned Magnamalo,Lower Neck 1,486.0,482.0,486.0,489.0,554.0,578.0,609.0,612.0
mizutsune,water,css,Scorned Magnamalo,Tailblade 0,702.0,699.0,698.0,695.0,776.0,809.0,835.0,797.0
mizutsune,water,css,Scorned Magnamalo,Tailblade 1,1227.0,1224.0,1216.0,1207.0,1341.0,1395.0,1430.0,1334.0
mizutsune,water,css,Scorned Magnamalo,Tailblade 2,1227.0,1224.0,1216.0,1207.0,1341.0,1395.0,1430.0,1334.0
mizutsune,water,css,Scorned Magnamalo,Upper Half 0,637.0,640.0,649.0,652.0,742.0,776.0,816.0,828.0
mizutsune,water,css,Scorned Magnamalo,Upper Half 1,486.0,482.0,486.0,489.0,554.0,578.0,609.0,612.0
mizutsune,water,css,Seething Bazelgeuse,Abdomen 0,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Seething Bazelgeuse,Abdomen 1,674.0,672.0,667.0,662.0,735.0,765.0,783.0,729.0
mizutsune,water,css,Seething Bazelgeuse,Back 0,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Seething Bazelgeuse,Back 1,461.0,461.0,455.0,451.0,496.0,515.0,523.0,474.0
mizutsune,water,css,Seething Bazelgeuse,Head 0,1069.0,1067.0,1061.0,1054.0,1172.0,1219.0,1251.0,1172.0
mizutsune,water,css,Seething Bazelgeuse,Head 1,1069.0,1067.0,1061.0,1054.0,1172.0,1219.0,1251.0,1172.0
mizutsune,water,css,Seething Bazelgeuse,Leg 0,563.0,562.0,559.0,555.0,617.0,642.0,658.0,616.0
mizutsune,water,css,Seething Bazelgeuse,Leg 1,563.0,562.0,559.0,555.0,617.0,642.0,658.0,616.0
mizutsune,water,css,Seething Bazelgeuse,Tail 0,1127.0,1124.0,1114.0,1106.0,1224.0,1271.0,1296.0,1194.0
mizutsune,water,css,Seething Bazelgeuse,Tail 1,1127.0,1124.0,1114.0,1106.0,1224.0,1271.0,1296.0,1194.0
mizutsune,water,css,Seething Bazelgeuse,Wing 0,661.0,660.0,655.0,651.0,722.0,750.0,769.0,716.0
mizutsune,water,css,Seething Bazelgeuse,Wing 1,661.0,660.0,655.0,651.0,722.0,750.0,769.0,716.0
mizutsune,water,css,Seregios,Abdomen 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Seregios,Back 0,490.0,489.0,486.0,484.0,538.0,560.0,575.0,541.0
mizutsune,water,css,Seregios,Head 0,940.0,938.0,934.0,928.0,1033.0,1074.0,1105.0,1041.0
mizutsune,water,css,Seregios,Leg 0,869.0,866.0,863.0,857.0,956.0,995.0,1023.0,966.0
mizutsune,water,css,Seregios,Neck 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Seregios,Tail 0,612.0,611.0,607.0,603.0,670.0,696.0,713.0,667.0
mizutsune,water,css,Seregios,Wing 0,551.0,549.0,547.0,543.0,604.0,627.0,644.0,604.0
mizutsune,water,css,Seregios,Wingarm 0,490.0,489.0,486.0,484.0,538.0,560.0,575.0,541.0
mizutsune,water,css,Shagaru Magala,Body 0,400.0,400.0,395.0,391.0,432.0,447.0,454.0,411.0
mizutsune,water,css,Shagaru Magala,Foreleg 0,584.0,584.0,576.0,570.0,629.0,653.0,661.0,600.0
mizutsune,water,css,Shagaru Magala,Head 0,1026.0,1026.0,1013.0,1003.0,1105.0,1147.0,1163.0,1054.0
mizutsune,water,css,Shagaru Magala,Hind Leg 0,535.0,535.0,527.0,522.0,575.0,597.0,606.0,549.0
